"GCM"	"Year"	"Strat.dur"	"Temp_K"	"Model"	"Scenario"	"Lake"
"ipsl-cm6a-lr"	2044	224	299.610638209752	"flake-ler"	"ssp126"	"bosumtwi"
"ipsl-cm6a-lr"	2045	204	299.590920541801	"flake-ler"	"ssp126"	"bosumtwi"
"ipsl-cm6a-lr"	2046	184	299.741991955301	"flake-ler"	"ssp126"	"bosumtwi"
"ipsl-cm6a-lr"	2047	202	299.84123728535	"flake-ler"	"ssp126"	"bosumtwi"
"ipsl-cm6a-lr"	2048	193	299.967762368948	"flake-ler"	"ssp126"	"bosumtwi"
"ipsl-cm6a-lr"	2049	197	300.090741927249	"flake-ler"	"ssp126"	"bosumtwi"
"ipsl-cm6a-lr"	2050	205	300.212949278296	"flake-ler"	"ssp126"	"bosumtwi"
"ipsl-cm6a-lr"	2051	213	300.333944974371	"flake-ler"	"ssp126"	"bosumtwi"
"ipsl-cm6a-lr"	2052	204	300.473272734997	"flake-ler"	"ssp126"	"bosumtwi"
"ipsl-cm6a-lr"	2053	213	300.16616334154	"flake-ler"	"ssp126"	"bosumtwi"
"ipsl-cm6a-lr"	2054	203	300.15738275838	"flake-ler"	"ssp126"	"bosumtwi"
"ipsl-cm6a-lr"	2055	220	300.243830039284	"flake-ler"	"ssp126"	"bosumtwi"
"ipsl-cm6a-lr"	2056	208	300.413819533128	"flake-ler"	"ssp126"	"bosumtwi"
"ipsl-cm6a-lr"	2057	208	300.373383888831	"flake-ler"	"ssp126"	"bosumtwi"
"ipsl-cm6a-lr"	2058	230	300.596703570822	"flake-ler"	"ssp126"	"bosumtwi"
"ipsl-cm6a-lr"	2059	210	300.603081839425	"flake-ler"	"ssp126"	"bosumtwi"
"ipsl-cm6a-lr"	2060	213	300.501013527454	"flake-ler"	"ssp126"	"bosumtwi"
"ipsl-cm6a-lr"	2061	195	300.423631873498	"flake-ler"	"ssp126"	"bosumtwi"
"ipsl-cm6a-lr"	2062	206	300.432072759832	"flake-ler"	"ssp126"	"bosumtwi"
"ipsl-cm6a-lr"	2063	220	300.37335579612	"flake-ler"	"ssp126"	"bosumtwi"
"ipsl-cm6a-lr"	2064	233	300.368001258424	"flake-ler"	"ssp126"	"bosumtwi"
"ipsl-cm6a-lr"	2065	223	300.482583768699	"flake-ler"	"ssp126"	"bosumtwi"
"ipsl-cm6a-lr"	2066	208	300.596708591168	"flake-ler"	"ssp126"	"bosumtwi"
"ipsl-cm6a-lr"	2067	179	300.487206315195	"flake-ler"	"ssp126"	"bosumtwi"
"ipsl-cm6a-lr"	2068	215	300.222907629678	"flake-ler"	"ssp126"	"bosumtwi"
"ipsl-cm6a-lr"	2069	209	300.205562171754	"flake-ler"	"ssp126"	"bosumtwi"
"ipsl-cm6a-lr"	2070	208	300.314814640925	"flake-ler"	"ssp126"	"bosumtwi"
"ipsl-cm6a-lr"	2071	216	300.299966176351	"flake-ler"	"ssp126"	"bosumtwi"
"ipsl-cm6a-lr"	2072	221	300.441079532399	"flake-ler"	"ssp126"	"bosumtwi"
"ipsl-cm6a-lr"	2073	212	300.434701019863	"flake-ler"	"ssp126"	"bosumtwi"
"ipsl-cm6a-lr"	2074	186	300.580771169355	"flake-ler"	"ssp126"	"bosumtwi"
"ipsl-cm6a-lr"	2075	193	300.425037443329	"flake-ler"	"ssp126"	"bosumtwi"
"ipsl-cm6a-lr"	2076	229	300.46509921811	"flake-ler"	"ssp126"	"bosumtwi"
"ipsl-cm6a-lr"	2077	207	300.554884758548	"flake-ler"	"ssp126"	"bosumtwi"
"ipsl-cm6a-lr"	2078	212	300.384522204129	"flake-ler"	"ssp126"	"bosumtwi"
"ipsl-cm6a-lr"	2079	215	300.401319636855	"flake-ler"	"ssp126"	"bosumtwi"
"ipsl-cm6a-lr"	2080	224	300.397632871355	"flake-ler"	"ssp126"	"bosumtwi"
"ipsl-cm6a-lr"	2081	217	300.348787369267	"flake-ler"	"ssp126"	"bosumtwi"
"ipsl-cm6a-lr"	2082	214	300.336865719234	"flake-ler"	"ssp126"	"bosumtwi"
"ipsl-cm6a-lr"	2083	197	300.466063678567	"flake-ler"	"ssp126"	"bosumtwi"
"ipsl-cm6a-lr"	2084	212	300.577919150298	"flake-ler"	"ssp126"	"bosumtwi"
"ipsl-cm6a-lr"	2085	193	300.496411417432	"flake-ler"	"ssp126"	"bosumtwi"
"ipsl-cm6a-lr"	2086	208	300.420807618361	"flake-ler"	"ssp126"	"bosumtwi"
"ipsl-cm6a-lr"	2087	208	300.347503075233	"flake-ler"	"ssp126"	"bosumtwi"
"ipsl-cm6a-lr"	2088	236	300.158867916818	"flake-ler"	"ssp126"	"bosumtwi"
"ipsl-cm6a-lr"	2089	210	300.251471673875	"flake-ler"	"ssp126"	"bosumtwi"
"ipsl-cm6a-lr"	2090	213	300.290481209195	"flake-ler"	"ssp126"	"bosumtwi"
"ipsl-cm6a-lr"	2091	190	300.450508679842	"flake-ler"	"ssp126"	"bosumtwi"
"ipsl-cm6a-lr"	2092	219	299.723572195393	"flake-ler"	"ssp126"	"bosumtwi"
"ipsl-cm6a-lr"	2093	215	299.756437079851	"flake-ler"	"ssp126"	"bosumtwi"
"ipsl-cm6a-lr"	2094	218	299.904602750726	"flake-ler"	"ssp126"	"bosumtwi"
"ipsl-cm6a-lr"	2095	198	299.993463381372	"flake-ler"	"ssp126"	"bosumtwi"
"ipsl-cm6a-lr"	2096	202	300.088426797697	"flake-ler"	"ssp126"	"bosumtwi"
"ipsl-cm6a-lr"	2097	202	299.855077611338	"flake-ler"	"ssp126"	"bosumtwi"
"ipsl-cm6a-lr"	2098	365	299.914369933246	"flake-ler"	"ssp126"	"bosumtwi"
"ipsl-cm6a-lr"	2099	365	300.038944610178	"flake-ler"	"ssp126"	"bosumtwi"
"ipsl-cm6a-lr"	2100	220	300.144778581099	"flake-ler"	"ssp126"	"bosumtwi"
"gfdl-esm4"	2015	199	300.461704119965	"flake-ler"	"ssp370"	"bosumtwi"
"gfdl-esm4"	2016	237	300.242676167548	"flake-ler"	"ssp370"	"bosumtwi"
"gfdl-esm4"	2017	209	300.269608931108	"flake-ler"	"ssp370"	"bosumtwi"
"gfdl-esm4"	2018	202	299.500254262792	"flake-ler"	"ssp370"	"bosumtwi"
"gfdl-esm4"	2019	202	299.48656833762	"flake-ler"	"ssp370"	"bosumtwi"
"gfdl-esm4"	2020	220	299.472574684837	"flake-ler"	"ssp370"	"bosumtwi"
"gfdl-esm4"	2021	216	299.442220193368	"flake-ler"	"ssp370"	"bosumtwi"
"gfdl-esm4"	2022	174	299.646484901165	"flake-ler"	"ssp370"	"bosumtwi"
"gfdl-esm4"	2023	193	299.784589540155	"flake-ler"	"ssp370"	"bosumtwi"
"gfdl-esm4"	2024	229	299.783152617742	"flake-ler"	"ssp370"	"bosumtwi"
"gfdl-esm4"	2025	203	299.775287195967	"flake-ler"	"ssp370"	"bosumtwi"
"gfdl-esm4"	2026	208	299.507846978995	"flake-ler"	"ssp370"	"bosumtwi"
"gfdl-esm4"	2027	218	299.474722346035	"flake-ler"	"ssp370"	"bosumtwi"
"gfdl-esm4"	2028	220	299.647429032759	"flake-ler"	"ssp370"	"bosumtwi"
"gfdl-esm4"	2029	209	299.775656230142	"flake-ler"	"ssp370"	"bosumtwi"
"gfdl-esm4"	2030	205	299.960806348847	"flake-ler"	"ssp370"	"bosumtwi"
"gfdl-esm4"	2031	225	299.802625732422	"flake-ler"	"ssp370"	"bosumtwi"
"gfdl-esm4"	2032	231	299.864464433678	"flake-ler"	"ssp370"	"bosumtwi"
"gfdl-esm4"	2033	197	300.013990063353	"flake-ler"	"ssp370"	"bosumtwi"
"gfdl-esm4"	2034	193	299.956407141809	"flake-ler"	"ssp370"	"bosumtwi"
"gfdl-esm4"	2035	222	300.118664715741	"flake-ler"	"ssp370"	"bosumtwi"
"gfdl-esm4"	2036	216	300.270421769884	"flake-ler"	"ssp370"	"bosumtwi"
"gfdl-esm4"	2037	212	299.839478690669	"flake-ler"	"ssp370"	"bosumtwi"
"gfdl-esm4"	2038	215	299.915393066406	"flake-ler"	"ssp370"	"bosumtwi"
"gfdl-esm4"	2039	208	299.776656224177	"flake-ler"	"ssp370"	"bosumtwi"
"gfdl-esm4"	2040	217	299.864707700668	"flake-ler"	"ssp370"	"bosumtwi"
"gfdl-esm4"	2041	216	299.759937003807	"flake-ler"	"ssp370"	"bosumtwi"
"gfdl-esm4"	2042	226	299.73060027266	"flake-ler"	"ssp370"	"bosumtwi"
"gfdl-esm4"	2043	213	299.889813776867	"flake-ler"	"ssp370"	"bosumtwi"
"gfdl-esm4"	2044	207	300.046708701313	"flake-ler"	"ssp370"	"bosumtwi"
"gfdl-esm4"	2045	223	299.720912779393	"flake-ler"	"ssp370"	"bosumtwi"
"gfdl-esm4"	2046	213	299.617944278627	"flake-ler"	"ssp370"	"bosumtwi"
"gfdl-esm4"	2047	223	299.836807866802	"flake-ler"	"ssp370"	"bosumtwi"
"gfdl-esm4"	2048	164	300.044866236245	"flake-ler"	"ssp370"	"bosumtwi"
"gfdl-esm4"	2049	195	300.286387751653	"flake-ler"	"ssp370"	"bosumtwi"
"gfdl-esm4"	2050	217	299.976697649275	"flake-ler"	"ssp370"	"bosumtwi"
"gfdl-esm4"	2051	179	299.981980137319	"flake-ler"	"ssp370"	"bosumtwi"
"gfdl-esm4"	2052	182	299.411992167379	"flake-ler"	"ssp370"	"bosumtwi"
"gfdl-esm4"	2053	219	299.574267383035	"flake-ler"	"ssp370"	"bosumtwi"
"gfdl-esm4"	2054	215	299.71719005496	"flake-ler"	"ssp370"	"bosumtwi"
"gfdl-esm4"	2055	199	299.886193356921	"flake-ler"	"ssp370"	"bosumtwi"
"gfdl-esm4"	2056	221	299.356621375451	"flake-ler"	"ssp370"	"bosumtwi"
"gfdl-esm4"	2057	209	299.372480620608	"flake-ler"	"ssp370"	"bosumtwi"
"gfdl-esm4"	2058	205	299.585185725514	"flake-ler"	"ssp370"	"bosumtwi"
"gfdl-esm4"	2059	206	299.771094757376	"flake-ler"	"ssp370"	"bosumtwi"
"gfdl-esm4"	2060	213	299.958450818845	"flake-ler"	"ssp370"	"bosumtwi"
"gfdl-esm4"	2061	188	299.862524641321	"flake-ler"	"ssp370"	"bosumtwi"
"gfdl-esm4"	2062	219	300.055727466601	"flake-ler"	"ssp370"	"bosumtwi"
"gfdl-esm4"	2063	213	300.237314716751	"flake-ler"	"ssp370"	"bosumtwi"
"gfdl-esm4"	2064	231	300.058557287439	"flake-ler"	"ssp370"	"bosumtwi"
"gfdl-esm4"	2065	208	300.054520386916	"flake-ler"	"ssp370"	"bosumtwi"
"gfdl-esm4"	2066	211	300.198605071877	"flake-ler"	"ssp370"	"bosumtwi"
"gfdl-esm4"	2067	211	299.428657857163	"flake-ler"	"ssp370"	"bosumtwi"
"gfdl-esm4"	2068	223	299.413760471772	"flake-ler"	"ssp370"	"bosumtwi"
"gfdl-esm4"	2069	204	299.626525280522	"flake-ler"	"ssp370"	"bosumtwi"
"gfdl-esm4"	2070	219	299.676526631394	"flake-ler"	"ssp370"	"bosumtwi"
"gfdl-esm4"	2071	200	299.803424682617	"flake-ler"	"ssp370"	"bosumtwi"
"gfdl-esm4"	2072	248	300.001380797355	"flake-ler"	"ssp370"	"bosumtwi"
"gfdl-esm4"	2073	221	300.207217807683	"flake-ler"	"ssp370"	"bosumtwi"
"gfdl-esm4"	2074	214	300.44014034093	"flake-ler"	"ssp370"	"bosumtwi"
"gfdl-esm4"	2075	210	299.673822893415	"flake-ler"	"ssp370"	"bosumtwi"
"gfdl-esm4"	2076	206	299.561759726515	"flake-ler"	"ssp370"	"bosumtwi"
"gfdl-esm4"	2077	221	299.775136956262	"flake-ler"	"ssp370"	"bosumtwi"
"gfdl-esm4"	2078	211	299.948877705217	"flake-ler"	"ssp370"	"bosumtwi"
"gfdl-esm4"	2079	219	300.175710460367	"flake-ler"	"ssp370"	"bosumtwi"
"gfdl-esm4"	2080	215	300.33997462073	"flake-ler"	"ssp370"	"bosumtwi"
"gfdl-esm4"	2081	216	300.514024663855	"flake-ler"	"ssp370"	"bosumtwi"
"gfdl-esm4"	2082	214	300.370068844234	"flake-ler"	"ssp370"	"bosumtwi"
"gfdl-esm4"	2083	219	300.466809834519	"flake-ler"	"ssp370"	"bosumtwi"
"gfdl-esm4"	2084	209	300.613294683575	"flake-ler"	"ssp370"	"bosumtwi"
"gfdl-esm4"	2085	220	300.013849570534	"flake-ler"	"ssp370"	"bosumtwi"
"gfdl-esm4"	2086	217	300.027637112525	"flake-ler"	"ssp370"	"bosumtwi"
"gfdl-esm4"	2087	228	300.22889107152	"flake-ler"	"ssp370"	"bosumtwi"
"gfdl-esm4"	2088	208	300.402806208684	"flake-ler"	"ssp370"	"bosumtwi"
"gfdl-esm4"	2089	216	300.606661054823	"flake-ler"	"ssp370"	"bosumtwi"
"gfdl-esm4"	2090	228	300.299154582777	"flake-ler"	"ssp370"	"bosumtwi"
"gfdl-esm4"	2091	226	300.215156352625	"flake-ler"	"ssp370"	"bosumtwi"
"gfdl-esm4"	2092	216	300.405290532995	"flake-ler"	"ssp370"	"bosumtwi"
"gfdl-esm4"	2093	219	300.595496051388	"flake-ler"	"ssp370"	"bosumtwi"
"gfdl-esm4"	2094	207	300.804228262049	"flake-ler"	"ssp370"	"bosumtwi"
"gfdl-esm4"	2095	204	300.995892693015	"flake-ler"	"ssp370"	"bosumtwi"
"gfdl-esm4"	2096	220	300.802042180842	"flake-ler"	"ssp370"	"bosumtwi"
"gfdl-esm4"	2097	206	300.785628531743	"flake-ler"	"ssp370"	"bosumtwi"
"gfdl-esm4"	2098	218	300.48799483273	"flake-ler"	"ssp370"	"bosumtwi"
"gfdl-esm4"	2099	230	300.546287868334	"flake-ler"	"ssp370"	"bosumtwi"
"gfdl-esm4"	2100	183	300.731259205302	"flake-ler"	"ssp370"	"bosumtwi"
"ipsl-cm6a-lr"	2015	203	299.921079889307	"flake-ler"	"ssp370"	"bosumtwi"
"ipsl-cm6a-lr"	2016	193	299.673762504301	"flake-ler"	"ssp370"	"bosumtwi"
"ipsl-cm6a-lr"	2017	365	299.810489100626	"flake-ler"	"ssp370"	"bosumtwi"
"ipsl-cm6a-lr"	2018	194	299.852127075195	"flake-ler"	"ssp370"	"bosumtwi"
"ipsl-cm6a-lr"	2019	192	299.656482378642	"flake-ler"	"ssp370"	"bosumtwi"
"ipsl-cm6a-lr"	2020	231	299.610941040568	"flake-ler"	"ssp370"	"bosumtwi"
"ipsl-cm6a-lr"	2021	212	299.73709221606	"flake-ler"	"ssp370"	"bosumtwi"
"ipsl-cm6a-lr"	2022	157	299.474097379454	"flake-ler"	"ssp370"	"bosumtwi"
"ipsl-cm6a-lr"	2023	193	299.511268576192	"flake-ler"	"ssp370"	"bosumtwi"
"ipsl-cm6a-lr"	2024	178	299.554639323374	"flake-ler"	"ssp370"	"bosumtwi"
"ipsl-cm6a-lr"	2025	365	299.415126267525	"flake-ler"	"ssp370"	"bosumtwi"
"ipsl-cm6a-lr"	2026	217	299.429559241791	"flake-ler"	"ssp370"	"bosumtwi"
"ipsl-cm6a-lr"	2027	192	299.566656907399	"flake-ler"	"ssp370"	"bosumtwi"
"ipsl-cm6a-lr"	2028	242	299.427920885323	"flake-ler"	"ssp370"	"bosumtwi"
"ipsl-cm6a-lr"	2029	222	299.455380413983	"flake-ler"	"ssp370"	"bosumtwi"
"ipsl-cm6a-lr"	2030	201	299.573882145668	"flake-ler"	"ssp370"	"bosumtwi"
"ipsl-cm6a-lr"	2031	203	299.707058610587	"flake-ler"	"ssp370"	"bosumtwi"
"ipsl-cm6a-lr"	2032	207	299.644878737592	"flake-ler"	"ssp370"	"bosumtwi"
"ipsl-cm6a-lr"	2033	214	299.711627853251	"flake-ler"	"ssp370"	"bosumtwi"
"ipsl-cm6a-lr"	2034	212	299.887882304641	"flake-ler"	"ssp370"	"bosumtwi"
"ipsl-cm6a-lr"	2035	212	299.605179984615	"flake-ler"	"ssp370"	"bosumtwi"
"ipsl-cm6a-lr"	2036	204	299.724249895881	"flake-ler"	"ssp370"	"bosumtwi"
"ipsl-cm6a-lr"	2037	208	299.903871096098	"flake-ler"	"ssp370"	"bosumtwi"
"ipsl-cm6a-lr"	2038	224	299.938332966396	"flake-ler"	"ssp370"	"bosumtwi"
"ipsl-cm6a-lr"	2039	224	299.937001092093	"flake-ler"	"ssp370"	"bosumtwi"
"ipsl-cm6a-lr"	2040	199	300.09503695234	"flake-ler"	"ssp370"	"bosumtwi"
"ipsl-cm6a-lr"	2041	209	300.214152504953	"flake-ler"	"ssp370"	"bosumtwi"
"ipsl-cm6a-lr"	2042	202	300.258111481619	"flake-ler"	"ssp370"	"bosumtwi"
"ipsl-cm6a-lr"	2043	199	300.105739267627	"flake-ler"	"ssp370"	"bosumtwi"
"ipsl-cm6a-lr"	2044	204	300.281651515587	"flake-ler"	"ssp370"	"bosumtwi"
"ipsl-cm6a-lr"	2045	207	299.764953465853	"flake-ler"	"ssp370"	"bosumtwi"
"ipsl-cm6a-lr"	2046	218	299.823035143931	"flake-ler"	"ssp370"	"bosumtwi"
"ipsl-cm6a-lr"	2047	200	300.014620513916	"flake-ler"	"ssp370"	"bosumtwi"
"ipsl-cm6a-lr"	2048	207	299.882695294809	"flake-ler"	"ssp370"	"bosumtwi"
"ipsl-cm6a-lr"	2049	204	300.061706393373	"flake-ler"	"ssp370"	"bosumtwi"
"ipsl-cm6a-lr"	2050	186	299.942402993479	"flake-ler"	"ssp370"	"bosumtwi"
"ipsl-cm6a-lr"	2051	210	300.023482840402	"flake-ler"	"ssp370"	"bosumtwi"
"ipsl-cm6a-lr"	2052	221	300.156027401195	"flake-ler"	"ssp370"	"bosumtwi"
"ipsl-cm6a-lr"	2053	191	300.300187195783	"flake-ler"	"ssp370"	"bosumtwi"
"ipsl-cm6a-lr"	2054	201	300.164906819661	"flake-ler"	"ssp370"	"bosumtwi"
"ipsl-cm6a-lr"	2055	195	299.696840100411	"flake-ler"	"ssp370"	"bosumtwi"
"ipsl-cm6a-lr"	2056	197	299.63321557989	"flake-ler"	"ssp370"	"bosumtwi"
"ipsl-cm6a-lr"	2057	195	299.821299235026	"flake-ler"	"ssp370"	"bosumtwi"
"ipsl-cm6a-lr"	2058	211	299.506220813046	"flake-ler"	"ssp370"	"bosumtwi"
"ipsl-cm6a-lr"	2059	201	299.429624339241	"flake-ler"	"ssp370"	"bosumtwi"
"ipsl-cm6a-lr"	2060	199	299.590128069547	"flake-ler"	"ssp370"	"bosumtwi"
"ipsl-cm6a-lr"	2061	204	299.793798110064	"flake-ler"	"ssp370"	"bosumtwi"
"ipsl-cm6a-lr"	2062	219	300.013095803457	"flake-ler"	"ssp370"	"bosumtwi"
"ipsl-cm6a-lr"	2063	207	300.21398586697	"flake-ler"	"ssp370"	"bosumtwi"
"ipsl-cm6a-lr"	2064	206	300.05741378636	"flake-ler"	"ssp370"	"bosumtwi"
"ipsl-cm6a-lr"	2065	201	300.097847098735	"flake-ler"	"ssp370"	"bosumtwi"
"ipsl-cm6a-lr"	2066	217	300.303837367467	"flake-ler"	"ssp370"	"bosumtwi"
"ipsl-cm6a-lr"	2067	201	300.45237739525	"flake-ler"	"ssp370"	"bosumtwi"
"ipsl-cm6a-lr"	2068	219	300.151096570437	"flake-ler"	"ssp370"	"bosumtwi"
"ipsl-cm6a-lr"	2069	197	300.085360764247	"flake-ler"	"ssp370"	"bosumtwi"
"ipsl-cm6a-lr"	2070	202	300.300085086634	"flake-ler"	"ssp370"	"bosumtwi"
"ipsl-cm6a-lr"	2071	205	300.504120766244	"flake-ler"	"ssp370"	"bosumtwi"
"ipsl-cm6a-lr"	2072	204	300.60358877743	"flake-ler"	"ssp370"	"bosumtwi"
"ipsl-cm6a-lr"	2073	199	300.871829852387	"flake-ler"	"ssp370"	"bosumtwi"
"ipsl-cm6a-lr"	2074	190	300.381069143195	"flake-ler"	"ssp370"	"bosumtwi"
"ipsl-cm6a-lr"	2075	203	300.297216406009	"flake-ler"	"ssp370"	"bosumtwi"
"ipsl-cm6a-lr"	2076	201	300.45268150823	"flake-ler"	"ssp370"	"bosumtwi"
"ipsl-cm6a-lr"	2077	183	300.264545044612	"flake-ler"	"ssp370"	"bosumtwi"
"ipsl-cm6a-lr"	2078	199	300.241192381586	"flake-ler"	"ssp370"	"bosumtwi"
"ipsl-cm6a-lr"	2079	178	300.45310511214	"flake-ler"	"ssp370"	"bosumtwi"
"ipsl-cm6a-lr"	2080	173	300.720772980266	"flake-ler"	"ssp370"	"bosumtwi"
"ipsl-cm6a-lr"	2081	195	300.780685346554	"flake-ler"	"ssp370"	"bosumtwi"
"ipsl-cm6a-lr"	2082	201	300.19844093133	"flake-ler"	"ssp370"	"bosumtwi"
"ipsl-cm6a-lr"	2083	189	300.21151184405	"flake-ler"	"ssp370"	"bosumtwi"
"ipsl-cm6a-lr"	2084	206	300.40372341119	"flake-ler"	"ssp370"	"bosumtwi"
"ipsl-cm6a-lr"	2085	236	299.71149586823	"flake-ler"	"ssp370"	"bosumtwi"
"ipsl-cm6a-lr"	2086	188	299.644903954039	"flake-ler"	"ssp370"	"bosumtwi"
"ipsl-cm6a-lr"	2087	192	299.974669138591	"flake-ler"	"ssp370"	"bosumtwi"
"ipsl-cm6a-lr"	2088	212	300.162645160027	"flake-ler"	"ssp370"	"bosumtwi"
"ipsl-cm6a-lr"	2089	200	300.362663879395	"flake-ler"	"ssp370"	"bosumtwi"
"ipsl-cm6a-lr"	2090	215	300.568210477607	"flake-ler"	"ssp370"	"bosumtwi"
"ipsl-cm6a-lr"	2091	199	300.746047283537	"flake-ler"	"ssp370"	"bosumtwi"
"ipsl-cm6a-lr"	2092	210	300.940404256185	"flake-ler"	"ssp370"	"bosumtwi"
"ipsl-cm6a-lr"	2093	208	301.10957131019	"flake-ler"	"ssp370"	"bosumtwi"
"ipsl-cm6a-lr"	2094	223	301.285264087899	"flake-ler"	"ssp370"	"bosumtwi"
"ipsl-cm6a-lr"	2095	201	301.469930013021	"flake-ler"	"ssp370"	"bosumtwi"
"ipsl-cm6a-lr"	2096	215	301.044337356922	"flake-ler"	"ssp370"	"bosumtwi"
"ipsl-cm6a-lr"	2097	231	300.99771474863	"flake-ler"	"ssp370"	"bosumtwi"
"ipsl-cm6a-lr"	2098	188	301.209657547322	"flake-ler"	"ssp370"	"bosumtwi"
"ipsl-cm6a-lr"	2099	201	301.441806774234	"flake-ler"	"ssp370"	"bosumtwi"
"ipsl-cm6a-lr"	2100	209	301.614563134298	"flake-ler"	"ssp370"	"bosumtwi"
"gfdl-esm4"	2015	182	300.232610849234	"flake-ler"	"ssp585"	"bosumtwi"
"gfdl-esm4"	2016	199	299.923778898153	"flake-ler"	"ssp585"	"bosumtwi"
"gfdl-esm4"	2017	212	299.874988627884	"flake-ler"	"ssp585"	"bosumtwi"
"gfdl-esm4"	2018	205	299.953570110042	"flake-ler"	"ssp585"	"bosumtwi"
"gfdl-esm4"	2019	207	299.681326603544	"flake-ler"	"ssp585"	"bosumtwi"
"gfdl-esm4"	2020	215	299.790759561228	"flake-ler"	"ssp585"	"bosumtwi"
"gfdl-esm4"	2021	229	299.487105856816	"flake-ler"	"ssp585"	"bosumtwi"
"gfdl-esm4"	2022	177	299.619115452308	"flake-ler"	"ssp585"	"bosumtwi"
"gfdl-esm4"	2023	205	299.759455983232	"flake-ler"	"ssp585"	"bosumtwi"
"gfdl-esm4"	2024	213	299.417684635646	"flake-ler"	"ssp585"	"bosumtwi"
"gfdl-esm4"	2025	209	299.409720826948	"flake-ler"	"ssp585"	"bosumtwi"
"gfdl-esm4"	2026	222	299.572866353903	"flake-ler"	"ssp585"	"bosumtwi"
"gfdl-esm4"	2027	207	299.768014659052	"flake-ler"	"ssp585"	"bosumtwi"
"gfdl-esm4"	2028	215	299.915768219704	"flake-ler"	"ssp585"	"bosumtwi"
"gfdl-esm4"	2029	205	300.039900616902	"flake-ler"	"ssp585"	"bosumtwi"
"gfdl-esm4"	2030	194	300.205194689564	"flake-ler"	"ssp585"	"bosumtwi"
"gfdl-esm4"	2031	245	299.252039819834	"flake-ler"	"ssp585"	"bosumtwi"
"gfdl-esm4"	2032	222	299.272754016223	"flake-ler"	"ssp585"	"bosumtwi"
"gfdl-esm4"	2033	206	299.475000770347	"flake-ler"	"ssp585"	"bosumtwi"
"gfdl-esm4"	2034	203	299.65109733995	"flake-ler"	"ssp585"	"bosumtwi"
"gfdl-esm4"	2035	208	299.809710869422	"flake-ler"	"ssp585"	"bosumtwi"
"gfdl-esm4"	2036	223	299.98317099259	"flake-ler"	"ssp585"	"bosumtwi"
"gfdl-esm4"	2037	217	300.153340141894	"flake-ler"	"ssp585"	"bosumtwi"
"gfdl-esm4"	2038	171	300.305528071889	"flake-ler"	"ssp585"	"bosumtwi"
"gfdl-esm4"	2039	199	299.947623094722	"flake-ler"	"ssp585"	"bosumtwi"
"gfdl-esm4"	2040	218	300.095848433468	"flake-ler"	"ssp585"	"bosumtwi"
"gfdl-esm4"	2041	210	299.658714948382	"flake-ler"	"ssp585"	"bosumtwi"
"gfdl-esm4"	2042	211	299.567283304947	"flake-ler"	"ssp585"	"bosumtwi"
"gfdl-esm4"	2043	184	299.745642123015	"flake-ler"	"ssp585"	"bosumtwi"
"gfdl-esm4"	2044	166	299.909136852586	"flake-ler"	"ssp585"	"bosumtwi"
"gfdl-esm4"	2045	201	299.668809881258	"flake-ler"	"ssp585"	"bosumtwi"
"gfdl-esm4"	2046	166	299.626331742988	"flake-ler"	"ssp585"	"bosumtwi"
"gfdl-esm4"	2047	168	299.825332459949	"flake-ler"	"ssp585"	"bosumtwi"
"gfdl-esm4"	2048	190	300.022033530787	"flake-ler"	"ssp585"	"bosumtwi"
"gfdl-esm4"	2049	219	300.176357460893	"flake-ler"	"ssp585"	"bosumtwi"
"gfdl-esm4"	2050	185	299.98564453125	"flake-ler"	"ssp585"	"bosumtwi"
"gfdl-esm4"	2051	220	299.745966824618	"flake-ler"	"ssp585"	"bosumtwi"
"gfdl-esm4"	2052	206	299.876617579784	"flake-ler"	"ssp585"	"bosumtwi"
"gfdl-esm4"	2053	180	300.094383070204	"flake-ler"	"ssp585"	"bosumtwi"
"gfdl-esm4"	2054	217	299.92783352197	"flake-ler"	"ssp585"	"bosumtwi"
"gfdl-esm4"	2055	206	299.776754879257	"flake-ler"	"ssp585"	"bosumtwi"
"gfdl-esm4"	2056	179	299.940955646877	"flake-ler"	"ssp585"	"bosumtwi"
"gfdl-esm4"	2057	365	299.551561329463	"flake-ler"	"ssp585"	"bosumtwi"
"gfdl-esm4"	2058	216	299.594029320611	"flake-ler"	"ssp585"	"bosumtwi"
"gfdl-esm4"	2059	220	299.791549266468	"flake-ler"	"ssp585"	"bosumtwi"
"gfdl-esm4"	2060	213	299.95400786064	"flake-ler"	"ssp585"	"bosumtwi"
"gfdl-esm4"	2061	220	300.071879577637	"flake-ler"	"ssp585"	"bosumtwi"
"gfdl-esm4"	2062	184	300.253441188646	"flake-ler"	"ssp585"	"bosumtwi"
"gfdl-esm4"	2063	204	300.403446272308	"flake-ler"	"ssp585"	"bosumtwi"
"gfdl-esm4"	2064	214	300.269360265999	"flake-ler"	"ssp585"	"bosumtwi"
"gfdl-esm4"	2065	218	300.25732295885	"flake-ler"	"ssp585"	"bosumtwi"
"gfdl-esm4"	2066	230	300.248485133959	"flake-ler"	"ssp585"	"bosumtwi"
"gfdl-esm4"	2067	208	300.387527172382	"flake-ler"	"ssp585"	"bosumtwi"
"gfdl-esm4"	2068	205	300.552551864996	"flake-ler"	"ssp585"	"bosumtwi"
"gfdl-esm4"	2069	213	300.461196397952	"flake-ler"	"ssp585"	"bosumtwi"
